"item_number","subjectID","Test","Age","Years_in_education","Gender","TOWRE_wordacc","TOWRE_nonwordacc","ART_HRminusFR","RT","COT","Subject","Trial.order","item_name","Length","Ortho_N","BG_Sum","BG_Mean","BG_Freq_By_Pos","item_type","SUBTLWF","LgSUBTLWF","SUBTLCD","LgSUBTLCD","OLD"
34,"LM6","TLA",21,16,"M",104,54,5,556.36,952678.83,"lm6",301,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"JP3","LTA",21,13,"M",82,43,1,-854.58,394959.74,"jp3",110,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"ML1","TAL",21,16,"F",83,51,7,615.6,911092.58,"ML1",321,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"B13","TAL",53,15,"M",95,44,26,1236.72,843214.19,"B13",212,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"NH7","TAL",53,12,"M",88,51,12,905.31,998369.59,"nh7",334,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"HB7","LTA",21,16,"M",84,49,5,-577.41,655669.13,"HB8",241,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"TC14","LAT",21,16,"M",97,56,7,445.83,339535.21,"tc14",129,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"B16","ALT",46,17,"M",103,58,30,604.99,342813.85,"B16",134,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"A18","TLA",21,16,"F",100,57,12,414.08,1496500.08,"A18",303,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"A16","ALT",21,16,"F",97,55,10,589.55,131251.53,"A16",55,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"G20","LAT",73,13,"M",93,60,21,514.47,968497.42,"g20",306,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"NH2","LAT",54,17,"F",79,56,43,875.17,229553.84,"NH2",73,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"B19","TAL",56,16,"M",92,50,15,597.03,640636.3,"B19",207,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"B18","TLA",69,11,"M",85,54,10,950.09,128131.21,"b18",44,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"B17","ATL",59,14,"M",97,49,17,723.6,738115.68,"b17",274,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"AP11","ATL",21,16,"M",84,51,10,683.87,113343.74,"AP11",45,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"NH1","TAL",52,18,"M",78,56,33,707.1,424023.54,"NH1",117,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"A17","ATL",21,16,"F",103,61,4,534.1,896764.27,"A17",246,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"MB10","ATL",59,13,"F",96,56,30,807.7,281719.04,"mb10",96,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"B15","LTA",47,18,"M",104,63,38,542.04,314756.66,"b15",127,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"AA1","LTA",52,11,"M",68,34,15,614.83,329326.41,"AA1",127,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"RT4","ALT",21,15,"M",92,57,13,1068.67,874089.86,"RT4",243,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"LG12","TLA",20,16,"M",92,56,4,646.32,1230247.56,"LG12",325,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"A19","TAL",21,15,"F",98,56,9,885.78,466032.35,"A18",177,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"A15","LTA",21,16,"F",95,57,9,712.95,711373.79,"A15",222,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"B12","TLA",58,13,"M",93,47,8,1250.75,620809.46,"fb11",218,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"GB9","ALT",21,11,"F",78,41,18,746.83,239309.16,"GB9",95,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"JB7","TAL",16,12,"F",90,50,4,852.97,288447.85,"jb7",87,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
34,"BM8","LAT",42,19,"F",79,53,27,657.63,296474.79,"BM9",79,"ease",4,6,180,137,247,"word","19.1",2.989,8.56,2.857,1.4
35,"EB5","ATL",21,13,"F",103,60,14,386.23,163997.17,"eb5",55,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"MB10","ATL",59,13,"F",96,56,30,705.18,185703.78,"mb10",61,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"RT4","ALT",21,15,"M",92,57,13,555.46,850811.88,"RT4",234,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"AA2","ALT",51,16,"F",95,60,37,574.89,116624.65,"AA2",45,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"JB13","TAL",20,16,"M",100,59,7,635.09,175953.53,"JB13",66,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"NH2","LAT",54,17,"F",79,56,43,514.78,207274.5,"NH2",64,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"A17","ATL",21,16,"F",103,61,4,490.29,921807.59,"A17",255,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"BM8","LAT",42,19,"F",79,53,27,574.3,314069.59,"BM9",86,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"B16","ALT",46,17,"M",103,58,30,554.98,277025.16,"B16",107,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"JL3","ATL",61,17,"F",75,16,6,545.75,396547.12,"JL3",136,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"NH7","TAL",53,12,"M",88,51,12,465.63,968521.9,"nh7",322,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"B18","TLA",69,11,"M",85,54,10,727.16,116242.23,"b18",40,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"LM6","TLA",21,16,"M",104,54,5,662.89,988395.54,"lm6",315,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"A15","LTA",21,16,"F",95,57,9,680.85,786420.88,"A15",252,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"B13","TAL",53,15,"M",95,44,26,598.92,764261.37,"B13",183,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"B12","TLA",58,13,"M",93,47,8,439.27,578757.85,"fb11",202,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"JP3","LTA",21,13,"M",82,43,1,490.61,471537.3,"jp3",140,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"JB7","TAL",16,12,"F",90,50,4,522.85,254146.49,"jb7",73,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"G20","LAT",73,13,"M",93,60,21,605.91,1012373.2,"g20",324,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"A16","ALT",21,16,"F",97,55,10,455.95,54922.67,"A16",23,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"A18","TLA",21,16,"F",100,57,12,482.53,1531966.69,"A18",318,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"A19","TAL",21,15,"F",98,56,9,651.21,429555.57,"A18",162,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"LG12","TLA",20,16,"M",92,56,4,735.74,1256589.55,"LG12",334,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"GB9","ALT",21,11,"F",78,41,18,364.94,162164.76,"GB9",62,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"NH1","TAL",52,18,"M",78,56,33,779.44,468182.6,"NH1",134,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"TC14","LAT",21,16,"M",97,56,7,687.18,332142.07,"tc14",126,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"B15","LTA",47,18,"M",104,63,38,405.91,326412.52,"b15",132,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"B17","ATL",59,14,"M",97,49,17,459.3,794763.16,"b17",297,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"HB7","LTA",21,16,"M",84,49,5,653.84,691143.83,"HB8",255,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"AP11","ATL",21,16,"M",84,51,10,513.54,128329.71,"AP11",51,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"B19","TAL",56,16,"M",92,50,15,796.54,620405.16,"B19",199,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"ML1","TAL",21,16,"F",83,51,7,1244.64,864136.76,"ML1",302,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"SL2","LAT",21,13,"M",100,62,8,444.79,553336.99,"SL2",203,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
35,"AA1","LTA",52,11,"M",68,34,15,504.76,349524.26,"AA1",135,"stop",4,5,198,152,11,"word","707.27",4.557,88.47,3.871,1.5
36,"SL2","LAT",21,13,"M",100,62,8,427.65,500202.92,"SL2",181,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"NH7","TAL",53,12,"M",88,51,12,1091.34,965608.32,"nh7",321,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"JB7","TAL",16,12,"F",90,50,4,521.07,314107.28,"jb7",97,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"G20","LAT",73,13,"M",93,60,21,611.55,995255.82,"g20",317,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"B12","TLA",58,13,"M",93,47,8,-2000,595508.84,"fb11",209,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"B16","ALT",46,17,"M",103,58,30,468.05,306647.55,"B16",119,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"A16","ALT",21,16,"F",97,55,10,539.47,59535.03,"A16",25,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"LM6","TLA",21,16,"M",104,54,5,1796.42,1033037.27,"lm6",330,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"EB5","ATL",21,13,"F",103,60,14,323.16,97925.41,"eb5",27,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"A17","ATL",21,16,"F",103,61,4,726.25,854636.87,"A17",230,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"JB13","TAL",20,16,"M",100,59,7,594.66,232401.2,"JB13",88,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"TC14","LAT",21,16,"M",97,56,7,509.32,341799.77,"tc14",130,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"RT4","ALT",21,15,"M",92,57,13,967.53,899782.22,"RT4",251,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"AA1","LTA",52,11,"M",68,34,15,655.98,326845.39,"AA1",126,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"B18","TLA",69,11,"M",85,54,10,788.79,93813.02,"b18",32,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"NH2","LAT",54,17,"F",79,56,43,590.87,244589.9,"NH2",79,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"GB9","ALT",21,11,"F",78,41,18,422.62,180730.7,"GB9",70,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"MB10","ATL",59,13,"F",96,56,30,525.31,225106.69,"mb10",76,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"A19","TAL",21,15,"F",98,56,9,536.44,384375.12,"A18",144,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"B15","LTA",47,18,"M",104,63,38,699.06,295408.02,"b15",119,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"B17","ATL",59,14,"M",97,49,17,460.5,792481.94,"b17",296,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"NH1","TAL",52,18,"M",78,56,33,762.07,411368.61,"NH1",112,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"A15","LTA",21,16,"F",95,57,9,644.98,736217.43,"A15",232,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"LG12","TLA",20,16,"M",92,56,4,-2000,1243252.04,"LG12",330,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"B19","TAL",56,16,"M",92,50,15,646.39,660434.52,"B19",215,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"ML1","TAL",21,16,"F",83,51,7,615.91,874277.23,"ML1",306,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"JL3","ATL",61,17,"F",75,16,6,622.36,342447.53,"JL3",116,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"AP11","ATL",21,16,"M",84,51,10,769.4,95410.54,"AP11",38,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"A18","TLA",21,16,"F",100,57,12,576.33,1501145.69,"A18",305,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"JP3","LTA",21,13,"M",82,43,1,1246.8,402519.26,"jp3",113,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"HB7","LTA",21,16,"M",84,49,5,507.47,658066.94,"HB8",242,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"B13","TAL",53,15,"M",95,44,26,747.47,800920.27,"B13",196,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"BM8","LAT",42,19,"F",79,53,27,623.43,324060.14,"BM9",90,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
36,"AA2","ALT",51,16,"F",95,60,37,704.14,91687.92,"AA2",35,"worse",5,4,225,116,101,"word","98.08",3.699,38.77,3.512,1.7
37,"LG12","TLA",20,16,"M",92,56,4,588.21,1181226.81,"LG12",306,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"AA2","ALT",51,16,"F",95,60,37,566.06,153656.82,"AA2",60,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"JB7","TAL",16,12,"F",90,50,4,460.11,251865.28,"jb7",72,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"BM8","LAT",42,19,"F",79,53,27,527.11,274173.99,"BM9",70,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"ML1","TAL",21,16,"F",83,51,7,439.19,899037.26,"ML1",316,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"NH7","TAL",53,12,"M",88,51,12,489.7,993657.31,"nh7",332,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"LM6","TLA",21,16,"M",104,54,5,430.99,959972.03,"lm6",304,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"HB7","LTA",21,16,"M",84,49,5,856.58,662845.75,"HB8",244,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"EB5","ATL",21,13,"F",103,60,14,371.1,175220.04,"eb5",60,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"B12","TLA",58,13,"M",93,47,8,415.38,581005.75,"fb11",203,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"JB13","TAL",20,16,"M",100,59,7,891.15,243840.59,"JB13",92,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"B19","TAL",56,16,"M",92,50,15,565.05,670083.68,"B19",219,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"AA1","LTA",52,11,"M",68,34,15,526.58,266151.95,"AA1",102,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"B13","TAL",53,15,"M",95,44,26,900.8,846277.99,"B13",213,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"B18","TLA",69,11,"M",85,54,10,1115.99,110397.64,"b18",38,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"JL3","ATL",61,17,"F",75,16,6,588.75,380928.33,"JL3",130,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"SL2","LAT",21,13,"M",100,62,8,441.19,589420.22,"SL2",218,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"RT4","ALT",21,15,"M",92,57,13,437.43,858121.63,"RT4",237,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"A19","TAL",21,15,"F",98,56,9,653.27,437009.4,"A18",165,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"G20","LAT",73,13,"M",93,60,21,474.4,977905.32,"g20",310,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"A17","ATL",21,16,"F",103,61,4,400.46,841698.92,"A17",225,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"B17","ATL",59,14,"M",97,49,17,520.59,705679.08,"b17",261,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"A18","TLA",21,16,"F",100,57,12,428.26,1581403.51,"A18",339,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"AP11","ATL",21,16,"M",84,51,10,516.58,123550.84,"AP11",49,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"NH1","TAL",52,18,"M",78,56,33,617.57,455960.6,"NH1",129,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"GB9","ALT",21,11,"F",78,41,18,408.22,185393,"GB9",72,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"MB10","ATL",59,13,"F",96,56,30,399.24,261616,"mb10",89,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"A15","LTA",21,16,"F",95,57,9,511.62,741262.76,"A15",234,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"JP3","LTA",21,13,"M",82,43,1,422.94,374096.14,"jp3",102,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"B15","LTA",47,18,"M",104,63,38,511.07,335587.24,"b15",136,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"B16","ALT",46,17,"M",103,58,30,575.35,286932.6,"B16",111,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"TC14","LAT",21,16,"M",97,56,7,509.51,361015.29,"tc14",138,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"A16","ALT",21,16,"F",97,55,10,464.9,124008.28,"A16",52,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
37,"NH2","LAT",54,17,"F",79,56,43,553.85,271914.57,"NH2",90,"love",4,12,114,61,244,"word","1,114.98",4.755,87.95,3.868,1.15
38,"NH2","LAT",54,17,"F",79,56,43,563.96,242208.78,"NH2",78,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"B18","TLA",69,11,"M",85,54,10,1339.47,136173.75,"b18",47,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"GB9","ALT",21,11,"F",78,41,18,435.04,199429.85,"GB9",78,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"MB10","ATL",59,13,"F",96,56,30,493.16,209731.26,"mb10",70,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"NH7","TAL",53,12,"M",88,51,12,539.92,943504.06,"nh7",312,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"B17","ATL",59,14,"M",97,49,17,568.97,799525.41,"b17",299,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"B13","TAL",53,15,"M",95,44,26,646.61,819852.62,"B13",203,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"LG12","TLA",20,16,"M",92,56,4,966.35,1240471.32,"LG12",329,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"B15","LTA",47,18,"M",104,63,38,498.4,286016.77,"b15",115,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"JB13","TAL",20,16,"M",100,59,7,509.62,261157.87,"JB13",99,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"G20","LAT",73,13,"M",93,60,21,500.21,1041862.38,"g20",336,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"B12","TLA",58,13,"M",93,47,8,431.11,585917.81,"fb11",205,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"HB7","LTA",21,16,"M",84,49,5,421.9,610977.66,"HB8",222,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"A19","TAL",21,15,"F",98,56,9,713.41,409909.75,"A18",154,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"JB7","TAL",16,12,"F",90,50,4,607.39,261189.93,"jb7",76,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"BM8","LAT",42,19,"F",79,53,27,666.79,301481.49,"BM9",81,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"AP11","ATL",21,16,"M",84,51,10,575.09,103036.73,"AP11",41,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"AA1","LTA",52,11,"M",68,34,15,612.25,341664.9,"AA1",132,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"ML1","TAL",21,16,"F",83,51,7,596.69,950662.38,"ML1",337,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"B16","ALT",46,17,"M",103,58,30,420.35,340582.59,"B16",133,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"A17","ATL",21,16,"F",103,61,4,425.16,834522.28,"A17",222,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"AA2","ALT",51,16,"F",95,60,37,827.99,148395.04,"AA2",58,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"RT4","ALT",21,15,"M",92,57,13,557.5,860369.51,"RT4",238,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"EB5","ATL",21,13,"F",103,60,14,441.02,152574.48,"eb5",50,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"JL3","ATL",61,17,"F",75,16,6,699.51,366441.84,"JL3",125,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"LM6","TLA",21,16,"M",104,54,5,646.86,1045242.57,"lm6",334,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"SL2","LAT",21,13,"M",100,62,8,535.83,519318.55,"SL2",189,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"NH1","TAL",52,18,"M",78,56,33,618.52,458391.68,"NH1",130,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"A15","LTA",21,16,"F",95,57,9,764.53,738681.81,"A15",233,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"B19","TAL",56,16,"M",92,50,15,686.31,623019.39,"B19",200,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"JP3","LTA",21,13,"M",82,43,1,550.56,382488.21,"jp3",105,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"A18","TLA",21,16,"F",100,57,12,484.4,1583651.37,"A18",340,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"TC14","LAT",21,16,"M",97,56,7,598.06,321535.23,"tc14",122,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
38,"A16","ALT",21,16,"F",97,55,10,597.5,92404.4,"A16",39,"staff",5,2,212,93,28,"word","32",3.213,11.77,2.995,1.85
39,"TC14","LAT",21,16,"M",97,56,7,581.09,313792.41,"tc14",119,"plus",4,2,66,313,217,"word","47.04",3.38,19.3,3.21,1.75
39,"NH2","LAT",54,17,"F",79,56,43,636.59,259576.01,"NH2",85,"plus",4,2,66,313,217,"word","47.04",3.38,19.3,3.21,1.75
39,"JB13","TAL",20,16,"M",100,59,7,645.35,166079.35,"JB13",62,"plus",4,2,66,313,217,"word","47.04",3.38,19.3,3.21,1.75
39,"B13","TAL",53,15,"M",95,44,26,623.02,803484.54,"B13",197,"plus",4,2,66,313,217,"word","47.04",3.38,19.3,3.21,1.75
39,"ML1","TAL",21,16,"F",83,51,7,457.99,891810.73,"ML1",313,"plus",4,2,66,313,217,"word","47.04",3.38,19.3,3.21,1.75
39,"LG12","TLA",20,16,"M",92,56,4,1205.6,1253575.7,"LG12",333,"plus",4,2,66,313,217,"word","47.04",3.38,19.3,3.21,1.75
39,"B12","TLA",58,13,"M",93,47,8,501.42,543840.56,"fb11",189,"plus",4,2,66,313,217,"word","47.04",3.38,19.3,3.21,1.75
39,"JL3","ATL",61,17,"F",75,16,6,678.5,378430.66,"JL3",129,"plus",4,2,66,313,217,"word","47.04",3.38,19.3,3.21,1.75
39,"LM6","TLA",21,16,"M",104,54,5,882.06,1003448.18,"lm6",320,"plus",4,2,66,313,217,"word","47.04",3.38,19.3,3.21,1.75
39,"HB7","LTA",21,16,"M",84,49,5,463.08,608696.46,"HB8",221,"plus",4,2,66,313,217,"word","47.04",3.38,19.3,3.21,1.75
39,"AA1","LTA",52,11,"M",68,34,15,823.62,308086.18,"AA1",119,"plus",4,2,66,313,217,"word","47.04",3.38,19.3,3.21,1.75
39,"BM8","LAT",42,19,"F",79,53,27,791.86,288932.79,"BM9",76,"plus",4,2,66,313,217,"word","47.04",3.38,19.3,3.21,1.75
39,"SL2","LAT",21,13,"M",100,62,8,396.37,555601.58,"SL2",204,"plus",4,2,66,313,217,"word","47.04",3.38,19.3,3.21,1.75
39,"B15","LTA",47,18,"M",104,63,38,501.08,321733.49,"b15",130,"plus",4,2,66,313,217,"word","47.04",3.38,19.3,3.21,1.75
39,"JB7","TAL",16,12,"F",90,50,4,761.99,229835.81,"jb7",63,"plus",4,2,66,313,217,"word","47.04",3.38,19.3,3.21,1.75
39,"A15","LTA",21,16,"F",95,57,9,702.02,713904.78,"A15",223,"plus",4,2,66,313,217,"word","47.04",3.38,19.3,3.21,1.75
